start,end,relation,description,source
"""对称性""","""反对称性""","""对比""","""对称性和反对称性是关系的基本性质中的对比关系，一个关系要么具有对称性，要么具有反对称性。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质""]"
"""传递性""","""自反性""","""对比""","""传递性和自反性是关系的基本性质中的对比关系，一个关系要么具有传递性，要么具有自反性。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质""]"
"""传递性""","""反自反性""","""对比""","""传递性和反自反性是关系的基本性质中的对比关系，一个关系要么具有传递性，要么具有反自反性。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质""]"
"""传递性""","""对称性""","""对比""","""传递性和对称性是关系的基本性质中的对比关系，一个关系要么具有传递性，要么具有对称性。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质""]"
"""传递性""","""反对称性""","""对比""","""传递性和反对称性是关系的基本性质中的对比关系，一个关系要么具有传递性，要么具有反对称性。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质""]"
"""关系""","""自反""","""定义""","""自反是关系的一种性质，指每个元素都与其自身之间具有这种关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""反自反""","""定义""","""反自反是关系的一种性质，指每个元素都不可能与其自身之间具有这种关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""自反""","""非反自反""","""因果""","""如果关系是自反的，那么它一定不是反自反的。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""反自反""","""非自反""","""因果""","""如果关系是反自反的，那么它一定不是自反的。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""自环""","""条件""","""关系是自反的，当且仅当系图中每个结点都有一个自环。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""关系矩阵""","""组成""","""关系可以通过关系矩阵来表示，自反关系的关系矩阵的主对角线上全为1。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""关系矩阵""","""组成""","""反自反关系的关系矩阵的主对角线上全为0。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""关系矩阵""","""组成""","""关系可以通过关系矩阵来表示，自反关系的关系矩阵的主对角线上全为1。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""关系矩阵""","""组成""","""关系可以通过关系矩阵来表示，反自反关系的关系矩阵的主对角线上全为0。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""元素""","""组成""","""关系由集合中的元素组成。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""集合""","""组成""","""关系是集合上的一个概念。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""关系图""","""组成""","""关系可以通过关系图来表示。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""结点""","""组成""","""关系图由结点组成。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""自环""","""组成""","""自环是关系图中的一种特殊结点，表示自反关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""关系性质""","""组成""","""关系具有多种性质，如自反性、反自反性等。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""关系运算""","""组成""","""关系可以进行各种运算，如并、交、差等。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""关系模型""","""组成""","""关系模型是数据库中的一种数据模型，以关系为基础。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""关系""","""数据库""","""组成""","""关系模型是数据库中的一种数据模型，用于存储数据。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.1 关系的自反与反自反""]"
"""对称关系""","""反对称关系""","""对比""","""对称关系和反对称关系是两种不同性质的关系，它们在定义和性质上有所区别。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""对称关系""","""关系矩阵""","""等价""","""对称关系可以通过关系矩阵来表示，且关系矩阵是对称的。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""反对称关系""","""反对称矩阵""","""等价""","""反对称关系可以通过反对称矩阵来表示。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""正整数的整除关系""","""反对称性""","""示例""","""正整数的整除关系是一个具有反对称性的关系示例。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""关系""","""关系图""","""表示""","""关系可以通过关系图来表示，图中结点代表集合中的元素，边代表关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""关系""","""关系矩阵""","""表示""","""关系可以通过关系矩阵来表示，矩阵中的元素表示关系是否存在。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""对称关系""","""结论""","""包含""","""结论中包含了关于对称关系的性质。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""反对称关系""","""结论""","""包含""","""结论中包含了关于反对称关系的性质。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""关系矩阵""","""对称矩阵""","""等价""","""关系矩阵是对称的当且仅当它是对称矩阵。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""关系矩阵""","""反对称矩阵""","""等价""","""关系矩阵是反对称的当且仅当它是反对称矩阵。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.2 关系的对称与反对称""]"
"""关系""","""传递性""","""定义""","""传递性是关系的一种性质，指如果存在两个关系，那么这两个关系可以传递到第三个关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""传递性""","""关系传递性质""","""等价""","""传递性也称为关系传递性质，是关系的一种性质。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""集合A""","""组成""","""关系R是集合A上的关系，由集合A中的元素组成。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""关系R""","""组成""","""关系R由集合A中的元素和关系中的元素对组成。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对""","""组成""","""关系R由集合A中的元素对组成。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""元素对""","""集合A""","""组成""","""元素对由集合A中的元素组成。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""元素对""","""关系R""","""组成""","""元素对是关系R的组成部分。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""集合A""","""元素x""","""包含""","""集合A包含元素x。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""集合A""","""元素y""","""包含""","""集合A包含元素y。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""集合A""","""元素z""","""包含""","""集合A包含元素z。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< x,y >""","""包含""","""关系R包含元素对< x,y >。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< y,z >""","""包含""","""关系R包含元素对< y,z >。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< x,z >""","""包含""","""关系R包含元素对< x,z >。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""集合A""","""定义""","""关系R是集合A上的关系，集合A是关系R的集合。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< x,y >""","""定义""","""元素对< x,y >表示元素x和元素y之间的关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< y,z >""","""定义""","""元素对< y,z >表示元素y和元素z之间的关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< x,z >""","""定义""","""元素对< x,z >表示元素x和元素z之间的关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""集合A""","""条件""","""集合A是关系R存在的前提条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素x""","""条件""","""元素x是关系R存在的前提条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素y""","""条件""","""元素y是关系R存在的前提条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素z""","""条件""","""元素z是关系R存在的前提条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""关系R""","""条件""","""关系R的存在是传递性成立的前提条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""传递性""","""条件""","""传递性是关系R成立的一个条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< x,y >""","""条件""","""元素对< x,y >是关系R成立的一个条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< y,z >""","""条件""","""元素对< y,z >是关系R成立的一个条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""元素对< x,z >""","""条件""","""元素对< x,z >是关系R成立的一个条件。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.3 关系的传递性""]"
"""关系""","""序偶""","""组成""","""关系是以序偶为元素的集合。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""自反""","""判定""","""关系是否自反可以通过关系图或关系矩阵的相关特征判定。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""反自反""","""判定""","""关系是否反自反可以通过关系图或关系矩阵的相关特征判定。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""对称""","""判定""","""关系是否对称可以通过关系图或关系矩阵的相关特征判定。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""反对称""","""判定""","""关系是否反对称可以通过关系图或关系矩阵的相关特征判定。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""传递""","""判定""","""关系是否传递可以通过关系图或关系矩阵的相关特征判定。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""关系图""","""表征""","""关系图可以表征关系的性质。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""关系矩阵""","""表征""","""关系矩阵可以表征关系的性质。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""R""","""定义""","""R是集合A上的二元关系。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""R^{-1}""","""定义""","""R的逆关系，表示为R^{-1}。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""R∪S""","""定义""","""R和S的并集，表示为R∪S。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""R∩S""","""定义""","""R和S的交集，表示为R∩S。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""R∘S""","""定义""","""R和S的复合关系，表示为R∘S。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""关系""","""I_A""","""定义""","""集合A上的恒等关系，表示为I_A。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R""","""R^{-1}""","""逆""","""R的逆关系，表示为R^{-1}。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R""","""R∪S""","""并""","""R和S的并集，表示为R∪S。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R""","""R∩S""","""交""","""R和S的交集，表示为R∩S。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R""","""R∘S""","""复合""","""R和S的复合关系，表示为R∘S。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R""","""I_A""","""包含""","""集合A上的恒等关系I_A包含在R中，表示为I_A⊆R。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R""","""R^{-1}""","""包含""","""R的逆关系R^{-1}包含在R中，表示为R^{-1}⊆R。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R∪S""","""自反""","""性质""","""若R和S都是自反的，则它们的并集R∪S也是自反的。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R∩S""","""反自反""","""性质""","""若R和S都是反自反的，则它们的交集R∩S也是反自反的。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R∪S""","""对称""","""性质""","""若R和S都是对称的，则它们的并集R∪S也是对称的。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R∩S""","""反对称""","""性质""","""若R和S都是反对称的，则它们的交集R∩S也是反对称的。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""R∩S""","""传递""","""性质""","""若R和S都是传递的，则它们的交集R∩S也是传递的。""","[""第五章 关系模型与理论"", ""§ 5.3 关系的基本性质"", ""5.3.4 关系性质的判定""]"
"""自反性""","""关系""","""属性""","""自反性是关系的一个重要属性，指关系中的每个元素都与其自身相关。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""对称性""","""关系""","""属性""","""对称性是关系的一个重要属性，指如果元素a与元素b相关，则元素b也与元素a相关。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""传递性""","""关系""","""属性""","""传递性是关系的一个重要属性，指如果元素a与元素b相关，且元素b与元素c相关，则元素a也与元素c相关。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系""","""性质闭包""","""组成""","""关系可以通过性质闭包进行适当的调整或改变，使其具有所需的性质。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系""","""关系模型求解""","""应用""","""关系模型求解过程中需要用到关系的性质，如自反性、对称性和传递性。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""性质闭包""","""变通方法""","""方法""","""性质闭包是一种在关系模型求解时对现有关系进行调整或改变的方法。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系""","""自反性""","""包含""","""关系包含自反性这一属性。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系""","""对称性""","""包含""","""关系包含对称性这一属性。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系""","""传递性""","""包含""","""关系包含传递性这一属性。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系""","""性质闭包""","""调整""","""通过性质闭包对关系进行调整。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系""","""关系模型求解""","""依赖""","""关系模型求解依赖于关系的性质。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""性质闭包""","""方法""","""类型""","""性质闭包是一种方法。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系""","""变通方法""","""应用""","""变通方法应用于关系模型求解中。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包""]"
"""关系闭包""","""关系""","""组成""","""关系闭包是关系的一种扩充，使得扩充后的关系能够满足特定的性质，如自反性、对称性或传递性。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""自反闭包""","""关系""","""组成""","""自反闭包是关系的一种扩充，使得扩充后的关系满足自反性。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""对称闭包""","""关系""","""组成""","""对称闭包是关系的一种扩充，使得扩充后的关系满足对称性。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""传递闭包""","""关系""","""组成""","""传递闭包是关系的一种扩充，使得扩充后的关系满足传递性。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系矩阵""","""关系""","""组成""","""关系矩阵是表示关系的一种方式，用于构造自反闭包和对称闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系图""","""关系""","""组成""","""关系图是表示关系的一种图形方式，用于求关系闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""自环""","""关系图""","""组成""","""自环是关系图中表示自反性的元素，用于构造自反闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""双向边""","""关系图""","""组成""","""双向边是关系图中表示对称性的元素，用于构造对称闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""边""","""关系图""","""组成""","""边是关系图中表示关系的元素，用于构造传递闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""终点""","""关系图""","""组成""","""终点是关系图中表示传递性的元素，用于构造传递闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""扩充""","""关系闭包""","""因果""","""扩充是构造关系闭包的基本方法，通过扩充关系来满足特定的性质。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""自反性""","""自反闭包""","""条件""","""自反闭包是满足自反性的关系闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""对称性""","""对称闭包""","""条件""","""对称闭包是满足对称性的关系闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""传递性""","""传递闭包""","""条件""","""传递闭包是满足传递性的关系闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系矩阵""","""自反闭包""","""推导""","""自反闭包可以通过关系矩阵的构造方法得到。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系矩阵""","""对称闭包""","""推导""","""对称闭包可以通过关系矩阵的构造方法得到。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""终点""","""定理5.19""","""引用""","""定理5.19中提到了在关系图中加上边来连接每个节点到其终点，以构造传递闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系""","""传递闭包""","""定义""","""传递闭包是关系的一种闭包，它包含了原始关系以及所有可能的传递关系。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系""","""自反闭包""","""定义""","""自反闭包是关系的一种闭包，它包含了原始关系以及所有自反关系。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系""","""对称闭包""","""定义""","""对称闭包是关系的一种闭包，它包含了原始关系以及所有对称关系。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系""","""闭包""","""组成""","""闭包是关系的一种扩充，它包含了原始关系以及满足特定性质的所有关系。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系""","""关系图""","""组成""","""关系图是表示关系的一种方式，它由节点和边组成，用于可视化关系和计算闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系矩阵""","""关系""","""组成""","""关系矩阵是表示关系的一种方式，它由行和列组成，用于计算闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系矩阵""","""关系图""","""推导""","""关系矩阵可以用来推导关系图，反之亦然。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系图""","""关系矩阵""","""推导""","""关系图可以用来推导关系矩阵，反之亦然。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系""","""关系矩阵""","""推导""","""关系矩阵可以用来推导关系的闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系图""","""闭包""","""推导""","""关系图可以用来推导关系的闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""关系""","""闭包""","""因果""","""通过闭包操作，关系可以被扩充以满足特定的性质。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""自反闭包""","""闭包""","""组成""","""自反闭包是闭包的一种，它通过添加自反关系来扩充原始关系。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""对称闭包""","""闭包""","""组成""","""对称闭包是闭包的一种，它通过添加对称关系来扩充原始关系。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""传递闭包""","""闭包""","""组成""","""传递闭包是闭包的一种，它通过添加传递关系来扩充原始关系。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""闭包""","""关系""","""条件""","""闭包操作的条件是原始关系不满足特定的性质。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.1  关系闭包的概念""]"
"""传递闭包""","""关系""","""定义""","""传递闭包是包含给定关系R的传递性关系中最小的集合。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""传递闭包""","""集合""","""组成""","""传递闭包是一个集合，包含所有满足传递性的关系。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""传递闭包""","""关系矩阵""","""关联""","""传递闭包可以通过关系矩阵的运算得到。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""传递闭包""","""沃舍尔算法""","""方法""","""沃舍尔算法是一种构造传递闭包的算法。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""沃舍尔算法""","""传递闭包""","""目的""","""沃舍尔算法的目的是高效地构造传递闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""沃舍尔算法""","""关系矩阵""","""输入""","""沃舍尔算法的输入是关系矩阵。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""沃舍尔算法""","""计算复杂度""","""属性""","""沃舍尔算法的计算复杂度为O(n^3)。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""关系矩阵""","""传递闭包""","""输出""","""关系矩阵的运算可以输出传递闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""关系矩阵""","""沃舍尔算法""","""输入""","""沃舍尔算法需要关系矩阵作为输入。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""关系矩阵""","""传递闭包""","""关联""","""关系矩阵与传递闭包之间存在关联。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""关系""","""传递闭包""","""包含""","""关系包含在传递闭包中。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.2 传递闭包的构造""]"
"""关系闭包的性质""","""定理5.14""","""定义""","""定理5.14定义了关系闭包的性质，即自反闭包、对称闭包和传递闭包。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.3  关系闭包的性质""]"
"""关系闭包的性质""","""自反""","""因果""","""关系闭包的性质中，自反闭包是关系自反性的结果。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.3  关系闭包的性质""]"
"""关系闭包的性质""","""对称""","""因果""","""关系闭包的性质中，对称闭包是关系对称性的结果。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.3  关系闭包的性质""]"
"""关系闭包的性质""","""传递""","""因果""","""关系闭包的性质中，传递闭包是关系传递性的结果。""","[""第五章 关系模型与理论"", ""§ 5.4 关系的性质闭包"", ""5.4.3  关系闭包的性质""]"
